"date","air_temp","rain","air_pressure","shortwave","windspeed","lake"
2011-10-23,12.8165,4.1569,98284.5,218.686,1.26333566402599,"Rotoehu"
2011-10-24,12.6323,0.2449,98074,312.921,2.4911519122687,"Rotoehu"
2011-10-25,12.8827,0.0261,98078.8,265.006,2.31266359205138,"Rotoehu"
2011-10-26,13.0014,1.1021,98598.8,130.049,1.64996196925869,"Rotoehu"
2011-10-27,13.3292,0.2514,98858.4,234.491,0.741311061565926,"Rotoehu"
2011-10-28,12.9278,4.8426,98816.9,121.172,1.46831159159083,"Rotoehu"
2011-10-29,13.5271,4.2842,98839.4,234.931,1.54128532400721,"Rotoehu"
2011-10-30,13.2731,1.3192,98582.8,249.236,2.28185465137462,"Rotoehu"
2011-10-31,13.6117,15.6665,97569.8,117.077,4.18635122511239,"Rotoehu"
2011-11-01,15.3731,44.7165,96459.1,198.075,3.73949037303213,"Rotoehu"
2011-11-02,13.8769,1.5331,96766,268.375,3.34076111088476,"Rotoehu"
2011-11-03,12.8632,3.3235,96896.4,313.24,3.92414017206317,"Rotoehu"
2011-11-04,10.9822,0.3021,96930.6,285.064,4.09848832864021,"Rotoehu"
2011-11-05,9.8924,2.7109,97099.8,154.842,3.38546542738218,"Rotoehu"
2011-11-06,13.0935,2.2576,97492,328.956,1.74634942666123,"Rotoehu"
2011-11-07,13.959,0.0056,97767.1,316.379,3.29824648108658,"Rotoehu"
2011-11-08,16.2119,0.0392,97727.8,281.663,3.3431749355964,"Rotoehu"
2011-11-09,13.6664,0.5623,97402.1,303.172,3.33942665737698,"Rotoehu"
2011-11-10,12.5046,0.028,97617,278.467,4.26163018691205,"Rotoehu"
2011-11-11,13.5378,1.2645,97186.8,244.171,1.76158552730204,"Rotoehu"
2011-11-12,14.0258,1.7177,97344.9,253.82,1.90997154167281,"Rotoehu"
2011-11-13,12.2607,16.1644,97818.3,203.838,0.500074244487756,"Rotoehu"
2011-11-14,12.5915,13.4424,98053.7,238.011,1.51971012038481,"Rotoehu"
2011-11-15,14.1285,3.648,97504.6,254.106,1.51845680873708,"Rotoehu"
2011-11-16,13.1873,0.0028,97490.9,269.926,3.27194267828763,"Rotoehu"
2011-11-17,12.3803,0.0476,97121.7,316.7,5.0927883295892,"Rotoehu"
2011-11-18,11.9459,0.6714,97523.3,321.746,3.08684175979268,"Rotoehu"
2011-11-19,12.7561,0.2602,97713.1,335.787,4.45766418317935,"Rotoehu"
2011-11-20,14.9275,0.3805,97351.9,280.876,5.35498816805416,"Rotoehu"
2011-11-21,14.1393,0.3749,97991.6,323.017,3.51713099272688,"Rotoehu"
2011-11-22,14.8242,0.1399,97987.9,268.083,3.43008373804489,"Rotoehu"
2011-11-23,14.6385,6.3617,97203.8,229.774,4.8865970367936,"Rotoehu"
2011-11-24,13.8367,0.056,97221.4,309.927,5.96054642881003,"Rotoehu"
2011-11-25,14.6674,0.0308,97052,336.924,5.38436082464762,"Rotoehu"
2011-11-26,14.4462,0.0028,97877.4,357.248,0.690117395810307,"Rotoehu"
2011-11-27,15.695,0.0504,97919.3,241.29,2.9148799169091,"Rotoehu"
2011-11-28,15.704,0.5092,98293.1,187.965,1.03966314256109,"Rotoehu"
2011-11-29,13.4367,0.1147,99273.5,380.775,1.72077151591953,"Rotoehu"
2011-11-30,12.7764,0.0101,99304.3,314.885,2.5656874361465,"Rotoehu"
2011-12-01,13.8373,6.8878,98898.5,220.959,2.43536262802894,"Rotoehu"
2011-12-02,14.6469,14.34,98515.7,203.178,3.20062909441253,"Rotoehu"
2011-12-03,14.7356,21.8208,97908.2,114.528,3.69493958949263,"Rotoehu"
2011-12-04,17.0609,23.419,97337.5,244.562,1.99896967710868,"Rotoehu"
2011-12-05,16.8259,10.3934,96844.1,180.69,1.35791034313757,"Rotoehu"
2011-12-06,15.5371,5.1072,96541.9,276.776,1.6938355793878,"Rotoehu"
2011-12-07,15.6135,0.9816,97550.8,335.724,0.627167234475781,"Rotoehu"
2011-12-08,15.7406,1.9327,98622.8,239.018,2.51034663941058,"Rotoehu"
2011-12-09,14.9053,1.4022,98853.4,216.56,2.83672369116204,"Rotoehu"
2011-12-10,13.8787,0.6758,98562.1,254.337,3.53001877190476,"Rotoehu"
2011-12-11,13.6877,10.9729,98296.7,52.1593,3.45355023852267,"Rotoehu"
2011-12-12,15.0619,15.379,98308.9,104.883,3.51925694572022,"Rotoehu"
2011-12-13,15.0486,12.3718,98090.3,148.877,4.63022045803437,"Rotoehu"
2011-12-14,14.8464,45.3952,97234.6,48.4844,5.42701618939911,"Rotoehu"
2011-12-15,15.7615,31.1161,96694,251.206,2.40908235641707,"Rotoehu"
2011-12-16,14.4063,28.3049,96672.6,222.104,1.70336301768002,"Rotoehu"
2011-12-17,11.8019,23.0997,97155.5,133.367,4.15342520096366,"Rotoehu"
2011-12-18,12.5464,2.8079,97513.9,218.689,3.68498178285863,"Rotoehu"
2011-12-19,12.9989,0.4747,98255,291.111,1.20670170299043,"Rotoehu"
2011-12-20,14.0069,1.4952,98917.9,278.923,1.02458094848577,"Rotoehu"
2011-12-21,13.8209,7.3879,98845,209.675,1.76776985210179,"Rotoehu"
2011-12-22,13.7432,5.0159,98578.8,266.265,1.92752880393524,"Rotoehu"
2011-12-23,13.9261,0.1267,98470.4,319.007,0.544406925011062,"Rotoehu"
2011-12-24,14.9997,1.8567,98426.4,244.939,1.17630333247849,"Rotoehu"
2011-12-25,15.0288,3.2116,98264.7,198.514,2.36456552457317,"Rotoehu"
2011-12-26,14.8368,1.4546,98080.9,179.644,2.59531316992767,"Rotoehu"
2011-12-27,15.0237,1.2248,97969.4,234.366,3.26692049643085,"Rotoehu"
2011-12-28,15.8672,6.2611,97755,204.007,5.14983963730911,"Rotoehu"
2011-12-29,16.5566,51.4738,97455.1,82.1714,4.65355775294559,"Rotoehu"
2011-12-30,17.514,93.4902,97055.5,62.4046,3.73438604458618,"Rotoehu"
2011-12-31,17.514,48.9963,96608.9,154.794,3.24197390026508,"Rotoehu"
2012-01-01,17.8024,10.8973,96917.5,232.54,0.981601125712476,"Rotoehu"
2012-01-02,14.8128,5.4348,98127.9,133.055,1.71125704089129,"Rotoehu"
2012-01-03,16.4002,3.5479,98218.3,213.892,2.65816789725555,"Rotoehu"
2012-01-04,16.9839,0.8058,97877.3,296.581,2.85405424615581,"Rotoehu"
2012-01-05,15.9639,0.6619,97623.8,254.671,1.196851486192,"Rotoehu"
2012-01-06,15.7419,20.5064,97066.2,77.122,2.67339454065426,"Rotoehu"
2012-01-07,16.2891,57.2923,96097.7,123.871,3.66745179245754,"Rotoehu"
2012-01-08,17.1784,17.4905,96951.1,278.495,4.55882997708842,"Rotoehu"
2012-01-09,17.0352,22.5618,96987.9,245.494,2.76634684195601,"Rotoehu"
2012-01-10,18.1801,8.9626,96875.1,322.812,1.97082824467278,"Rotoehu"
2012-01-11,18.2154,1.7384,96820.7,244.15,2.92134064600484,"Rotoehu"
2012-01-12,17.0723,12.7749,96606.8,281.617,5.2279708922296,"Rotoehu"
2012-01-13,16.1411,2.1993,97322.4,291.705,4.42613892800486,"Rotoehu"
2012-01-14,16.0345,0.8228,97798,230.451,3.32571918237244,"Rotoehu"
2012-01-15,15.7433,0.7656,98348.7,292.261,2.40323935553661,"Rotoehu"
2012-01-16,15.4996,0.4764,99085,259.865,1.31617583171854,"Rotoehu"
2012-01-17,16.7744,0.9558,98829.5,251.146,1.67830743607958,"Rotoehu"
2012-01-18,16.5801,0.2846,98141.6,271.041,2.69708559189359,"Rotoehu"
2012-01-19,17.6979,0.3171,97643.4,249.704,3.49575744295854,"Rotoehu"
2012-01-20,17.8835,0.0108,97629.2,354.512,3.0934163961549,"Rotoehu"
2012-01-21,14.7286,1.7508,97362,95.2142,3.47127483930616,"Rotoehu"
2012-01-22,13.6406,0.996,97613.9,360.151,2.84435990162989,"Rotoehu"
2012-01-23,15.2131,0.0758,98037.4,289.939,1.59339412575797,"Rotoehu"
2012-01-24,16.9492,0.0015,97931.3,352.776,0.531928801626684,"Rotoehu"
2012-01-25,17.3267,0.1067,97699.8,320.527,2.52212835914432,"Rotoehu"
2012-01-26,14.5351,5.7456,96947.4,133.134,3.0825247087412,"Rotoehu"
2012-01-27,14.1308,5.7487,97398.4,352.55,2.43238995640091,"Rotoehu"
2012-01-28,16.954,0.0062,97411.1,266.403,4.4637643060538,"Rotoehu"
2012-01-29,16.7659,0.8584,98236.8,188.297,1.3546400555129,"Rotoehu"
2012-01-30,17.1676,0.4733,98128.4,241.498,1.85414186350452,"Rotoehu"
2012-01-31,17.7492,0.3822,97295.6,294.38,3.77821176749001,"Rotoehu"
2012-02-01,18.1169,0.5292,97504.1,184.051,2.19116686950127,"Rotoehu"
2012-02-02,15.4093,0.6113,97939.8,117.216,1.34317136657986,"Rotoehu"
2012-02-03,16.1449,0.0681,97981.5,318.963,1.75462358926352,"Rotoehu"
2012-02-04,16.106,0.0882,97818.3,315.16,2.59110598972717,"Rotoehu"
2012-02-05,15.8824,0.0015,97596.3,163.9,2.81802714678195,"Rotoehu"
2012-02-06,15.9647,0.4147,97551,236.753,1.90951265248492,"Rotoehu"
2012-02-07,16.5328,0.7614,97617.3,262.73,1.52786314832186,"Rotoehu"
2012-02-08,17.4215,0.684,97518.3,232.269,1.13572219314408,"Rotoehu"
2012-02-09,17.6358,0.4333,97305.5,260.996,2.93797665919932,"Rotoehu"
2012-02-10,16.7526,1.8214,97443.6,166.634,1.66888348604688,"Rotoehu"
2012-02-11,15.3746,3.208,98034.2,144.9,0.890699904569435,"Rotoehu"
2012-02-12,15.8224,16.1096,98096.2,96.7659,1.87061200680419,"Rotoehu"
2012-02-13,16.981,22.4838,97967.1,203.056,1.07839080114771,"Rotoehu"
2012-02-14,16.3103,26.4918,97900.9,92.6643,0.602777653865835,"Rotoehu"
2012-02-15,16.0434,12.2609,98177.9,269.629,0.937429954716618,"Rotoehu"
2012-02-16,16.1863,10.4937,98307,224.328,0.997978196154605,"Rotoehu"
2012-02-17,17.1267,5.7057,98198.1,240.027,1.15761167927764,"Rotoehu"
2012-02-18,16.803,1.905,98145.4,286.271,0.753991332841433,"Rotoehu"
2012-02-19,16.7573,3.0795,98369.2,226.094,1.37192017624933,"Rotoehu"
2012-02-20,16.8047,3.8347,98258.2,158.284,1.92388413632422,"Rotoehu"
2012-02-21,16.9469,19.1582,98244.1,79.3801,3.39359094912749,"Rotoehu"
2012-02-22,18.4697,38.1771,97902,53.545,4.04244288766088,"Rotoehu"
2012-02-23,16.9024,20.5463,97638,242.165,4.12561560618534,"Rotoehu"
2012-02-24,15.085,0.1408,97635.6,236.188,2.91626756317043,"Rotoehu"
2012-02-25,14.1309,0.2368,98038.3,249.77,1.04593193851225,"Rotoehu"
2012-02-26,13.6457,0.2368,97930.1,281.776,2.83801628783205,"Rotoehu"
2012-02-27,12.1537,34.8468,97640.6,171.38,1.60831289555235,"Rotoehu"
2012-02-28,14.9915,36.5816,97122.2,248.382,1.5984966061897,"Rotoehu"
2012-02-29,14.9422,4.2736,96492.9,249.905,4.70836771716059,"Rotoehu"
2012-03-01,13.3641,7.3446,96805.4,119.355,2.68901678127899,"Rotoehu"
2012-03-02,13.3662,20.2107,95771.7,209.326,4.77923065147519,"Rotoehu"
2012-03-03,12.4534,0.133,97552.7,197.619,2.6462818009426,"Rotoehu"
2012-03-04,12.416,0.1034,98502.6,227.986,1.05437016744595,"Rotoehu"
2012-03-05,13.8369,0.096,98497.2,204.331,1.11520258697691,"Rotoehu"
2012-03-06,15.0329,0.2364,98252.3,169.018,2.62255585259876,"Rotoehu"
2012-03-07,15.2179,0.8466,98530.6,138.807,5.54857319497544,"Rotoehu"
2012-03-08,14.2609,0.0295,98468.9,275.583,4.06369619558352,"Rotoehu"
2012-03-09,15.3051,0.0103,97796.8,212.849,1.0920406677409,"Rotoehu"
2012-03-10,16.0036,14.8695,97186.7,84.8778,2.00801197705591,"Rotoehu"
2012-03-11,17.0181,31.7676,96899.1,107.777,1.04370589727183,"Rotoehu"
2012-03-12,14.6734,8.0302,98154.9,251.355,3.46407292792747,"Rotoehu"
2012-03-13,12.4662,0.0059,99119,224.333,0.570621564611784,"Rotoehu"
2012-03-14,14.2141,0.3118,98720.2,110.492,2.09144633447765,"Rotoehu"
2012-03-15,13.7985,0.526,98754.2,210.229,1.3770866712012,"Rotoehu"
2012-03-16,13.9439,0.3265,99086.5,235.257,1.79468338433274,"Rotoehu"
2012-03-17,15.2452,1.4332,98614,138.637,2.86153053452169,"Rotoehu"
2012-03-18,14.1674,40.9754,97455.4,35.0495,4.70790305019124,"Rotoehu"
2012-03-19,16.6099,28.5969,96839.1,139.983,6.37382457320564,"Rotoehu"
2012-03-20,17.2433,35.2383,97220.4,107.992,4.43050693487777,"Rotoehu"
2012-03-21,16.9183,29.9917,97364.4,173.74,3.52698337109774,"Rotoehu"
2012-03-22,17.5588,2.3152,97489.7,171.374,2.33708649390646,"Rotoehu"
2012-03-23,16.2394,2.5413,97213.7,161.214,1.47099470087421,"Rotoehu"
2012-03-24,16.2224,5.3086,96830.7,111.23,2.34501823020632,"Rotoehu"
2012-03-25,13.2232,0.0015,97804.3,240.02,3.22330622963441,"Rotoehu"
2012-03-26,14.2604,0.4846,98560.6,177.183,0.949124565059824,"Rotoehu"
2012-03-27,13.8591,0.0665,98501.2,229.922,1.57720685073328,"Rotoehu"
2012-03-28,13.3392,0.003,98811.6,235.284,3.31292617484906,"Rotoehu"
2012-03-29,13.0934,1.0091,98788.6,168.266,1.75301669701118,"Rotoehu"
2012-03-30,14.1981,1.2943,98642.1,174.522,1.92419970117449,"Rotoehu"
2012-03-31,14.2678,0.8468,98439.5,178.012,2.03167818809968,"Rotoehu"
2012-04-01,15.182,3.5221,97971.8,120.82,3.45914713188092,"Rotoehu"
2012-04-02,16.3394,3.6256,97117.7,156.668,5.72365421125351,"Rotoehu"
2012-04-03,16.8379,1.9817,96876.4,196.179,5.83840986056991,"Rotoehu"
2012-04-04,16.1944,0.132,97697.9,179.758,4.46519771230793,"Rotoehu"
2012-04-05,13.9789,0.114,98066.2,178.835,3.61676311084926,"Rotoehu"
2012-04-06,13.5846,0.6166,97995.4,126.154,3.35917894730245,"Rotoehu"
2012-04-07,14.2692,0.3748,97654.7,133.838,3.16418811703729,"Rotoehu"
2012-04-08,15.3477,0.0718,97798,169.204,1.26027390673615,"Rotoehu"
2012-04-09,14.4513,0.0169,97841.1,193.267,2.24922637811315,"Rotoehu"
2012-04-10,13.6902,18.8048,97550.1,116.928,1.2644299308384,"Rotoehu"
2012-04-11,15.2649,41.7188,96804.4,113.485,1.76938397472115,"Rotoehu"
2012-04-12,13.8641,0.9365,97329.3,188.911,2.92794898862668,"Rotoehu"
2012-04-13,14.2421,0.0042,98105.4,185.138,1.79086828382212,"Rotoehu"
2012-04-14,12.5308,0.0644,98910.6,121.67,0.384046038906796,"Rotoehu"
2012-04-15,13.8114,0.1404,98869.8,136.641,1.54457186624644,"Rotoehu"
2012-04-16,13.4588,0.548,98820.6,158.977,0.638687936319452,"Rotoehu"
2012-04-17,11.8227,0.7253,98982,184.516,3.52252337536602,"Rotoehu"
2012-04-18,11.5816,0.0021,99365.6,164.974,3.066042286075,"Rotoehu"
2012-04-19,10.8354,0,99700.7,166.43,0.708539229683156,"Rotoehu"
2012-04-20,11.5749,0.0021,99574.3,160.196,0.860546599551704,"Rotoehu"
2012-04-21,11.1191,0.0063,99433.1,163.534,0.441616598419942,"Rotoehu"
2012-04-22,12.3397,0.7169,99409.4,121.703,0.870834915469057,"Rotoehu"
2012-04-23,12.5444,0.3326,99253.3,140.658,0.490161299981955,"Rotoehu"
2012-04-24,12.6592,0.1204,98964,102.929,0.85675495913359,"Rotoehu"
2012-04-25,13.3649,1.7431,98312,106.596,1.44419435326413,"Rotoehu"
2012-04-26,15.0036,24.428,97256.2,41.661,2.73080748863775,"Rotoehu"
2012-04-27,13.078,9.0661,97421.6,119.854,3.43135427783259,"Rotoehu"
2012-04-28,11.5598,0.0676,97900.4,111.014,1.94928915248611,"Rotoehu"
2012-04-29,12.5426,0.2281,97563.4,99.5745,3.71461658317517,"Rotoehu"
2012-04-30,10.6872,0.2903,97931.1,131.701,2.31492089929656,"Rotoehu"
2012-05-01,7.8356,0.2945,98652.7,133.529,3.60386650834905,"Rotoehu"
2012-05-02,8.4328,0.0014,99123.7,148.445,2.228438747195,"Rotoehu"
2012-05-03,8.7799,0,99394.7,145.786,1.92267292330235,"Rotoehu"
2012-05-04,9.411,0,99460.3,150.132,2.46558928047637,"Rotoehu"
2012-05-05,9.7979,0,99346.9,139.55,1.79644724108447,"Rotoehu"
2012-05-06,9.4629,0.0209,98803,137.077,1.18619855420583,"Rotoehu"
2012-05-07,12.5597,2.2487,98127.7,92.0613,3.23012502080028,"Rotoehu"
2012-05-08,14.6215,59.9099,97319.2,34.5846,3.32880192561828,"Rotoehu"
2012-05-09,14.0793,25.4653,96788.6,93.9454,1.68893140772501,"Rotoehu"
2012-05-10,11.5798,0.0726,96894,106.027,3.82852857505335,"Rotoehu"
2012-05-11,10.5363,0.0042,97258.9,137.945,3.57713783351998,"Rotoehu"
2012-05-12,12.2115,2.0644,97529.9,66.0721,2.06039409094474,"Rotoehu"
2012-05-13,12.8122,15.0148,96989.1,45.2308,3.84807043204773,"Rotoehu"
2012-05-14,10.8831,14.0154,95661.4,80.8181,3.9550123463777,"Rotoehu"
2012-05-15,9.2909,1.8229,95586,99.4383,3.21029947045443,"Rotoehu"
2012-05-16,8.4139,0.522,96708.1,118.128,3.8745696393277,"Rotoehu"
2012-05-17,10.6195,0.0349,97009,122.111,4.69204720031672,"Rotoehu"
2012-05-18,8.737,0.0028,97151.6,131.539,3.44807595333978,"Rotoehu"
2012-05-19,7.4526,0,97452.8,131.191,3.03602003945956,"Rotoehu"
2012-05-20,5.9184,0.0014,97910.4,132.613,1.56139232737964,"Rotoehu"
2012-05-21,6.5572,0,98509.1,123.464,1.81320525589355,"Rotoehu"
2012-05-22,7.1917,0.0028,98880.7,123.069,1.55341731997554,"Rotoehu"
2012-05-23,7.8384,0.0028,98896.6,110.668,2.34107083404155,"Rotoehu"
2012-05-24,11.1634,0.0042,98664,87.8872,3.09073987905809,"Rotoehu"
2012-05-25,9.1985,0.3671,98815.3,100.33,0.483880284781267,"Rotoehu"
2012-05-26,12.5081,4.341,98140.7,76.9279,3.16343371986833,"Rotoehu"
2012-05-27,12.9374,20.6079,97442.3,32.8173,3.00245246423653,"Rotoehu"
2012-05-28,8.8068,0.7188,97636.9,119.884,2.69088565717683,"Rotoehu"
2012-05-29,5.8885,0.0084,97910.2,118.178,2.24222105065491,"Rotoehu"
2012-05-30,9.138,0.0098,97837.8,96.8749,2.84550853100109,"Rotoehu"
2012-05-31,8.4759,0.0117,98614,113.588,2.52523887978939,"Rotoehu"
2012-06-01,7.2943,0,98713,113.939,1.25543121675383,"Rotoehu"
2012-06-02,8.3433,0.0175,98480.8,80.7523,2.68300464777831,"Rotoehu"
2012-06-03,8.7401,0.4312,98537.5,102.103,0.237543764388796,"Rotoehu"
2012-06-04,11.3227,24.9452,97412.8,27.8102,3.84128872775791,"Rotoehu"
2012-06-05,13.6249,42.3905,96034.3,62.9379,2.88238985045396,"Rotoehu"
2012-06-06,10.5794,14.0712,96185.5,78.7496,1.40048714738836,"Rotoehu"
2012-06-07,8.1542,1.1907,97137.1,85.8274,1.91938537037251,"Rotoehu"
2012-06-08,9.2753,0.1496,97164.5,81.9487,3.14436711756118,"Rotoehu"
2012-06-09,8.9201,0.0758,97568,82.3945,2.7941849777708,"Rotoehu"
2012-06-10,9.8446,0.0058,97362.9,95.8766,4.1439297773973,"Rotoehu"
2012-06-11,7.0473,0.0233,97663.2,107.174,2.15476592696283,"Rotoehu"
2012-06-12,4.5917,0,97873.1,111.199,2.16035868318203,"Rotoehu"
2012-06-13,5.6553,0.0932,97401.5,107.049,1.76265153958461,"Rotoehu"
2012-06-14,5.7991,0.2214,97239.2,77.3312,2.12562204072126,"Rotoehu"
2012-06-15,4.6428,0.0097,97655.3,106.439,3.39973936795161,"Rotoehu"
2012-06-16,5.1983,0.0019,98357.9,107.077,2.00547481160946,"Rotoehu"
2012-06-17,8.5378,15.5825,97818.3,44.4361,3.65151697928409,"Rotoehu"
2012-06-18,10.1089,27.0256,96741.7,55.4143,2.0620092264585,"Rotoehu"
2012-06-19,10.3092,8.5779,96929,77.9948,2.74172375887871,"Rotoehu"
2012-06-20,9.5772,14.3626,97072,72.3017,0.263656006948448,"Rotoehu"
2012-06-21,7.4871,2.2416,97858.7,98.6816,2.80888904195235,"Rotoehu"
2012-06-22,8.6747,0.0136,98117.6,82.2538,2.24274755155367,"Rotoehu"
2012-06-23,10.161,8.3584,97418.1,72.3373,2.89254222441091,"Rotoehu"
2012-06-24,7.2878,1.8318,97420,84.0049,3.4299975655968,"Rotoehu"
2012-06-25,7.2259,2.0513,97257.2,72.6483,3.80395151651542,"Rotoehu"
2012-06-26,6.8456,1.4976,97454,97.1503,5.36608295221011,"Rotoehu"
2012-06-27,8.5881,0.3574,97420.2,84.7161,5.1204584492016,"Rotoehu"
2012-06-28,6.6898,0.0447,97835.7,112.378,2.67866384042492,"Rotoehu"
2012-06-29,4.2575,0,98437.9,112.847,2.58311830545951,"Rotoehu"
2012-06-30,4.9773,0,98500.9,105.542,2.20776077734885,"Rotoehu"
2012-07-01,4.5608,0.0194,98163.2,101.606,2.35423965857344,"Rotoehu"
2012-07-02,5.9714,28.9649,97327.5,22.5962,4.46532894421005,"Rotoehu"
2012-07-03,7.2375,23.5742,96980.3,77.6663,1.87507203594955,"Rotoehu"
2012-07-04,6.4052,0.0534,97064.6,99.0841,1.32665377925064,"Rotoehu"
2012-07-05,7.9817,0.0097,97266.8,96.6256,2.84611506619111,"Rotoehu"
2012-07-06,6.6483,0.0073,97792,116.584,3.08893897641245,"Rotoehu"
2012-07-07,5.3658,0,98481.6,114.566,2.1914888204141,"Rotoehu"
2012-07-08,5.7755,0.0194,98940.8,98.839,1.90246540310199,"Rotoehu"
2012-07-09,5.4987,0.017,99245.3,110.209,1.39915297591078,"Rotoehu"
2012-07-10,5.3315,0.0024,99520.9,107.324,1.11697212588318,"Rotoehu"
2012-07-11,5.9581,0.2308,99560.1,81.5517,0.625936809909754,"Rotoehu"
2012-07-12,7.0236,0.2138,99240.3,92.1288,0.659930799402483,"Rotoehu"
2012-07-13,9.2362,0.0267,98940.9,94.0745,1.53631404667145,"Rotoehu"
2012-07-14,11.0405,18.186,98386.5,11.9223,4.47768243849427,"Rotoehu"
2012-07-15,12.1522,52.0776,97261,9.2394,4.85488852704158,"Rotoehu"
2012-07-16,8.9834,14.6003,97753.8,118.513,2.61871191619086,"Rotoehu"
2012-07-17,6.4038,0.0024,98796.1,126.792,1.71085981307645,"Rotoehu"
2012-07-18,6.7313,0.0024,99073,123.059,0.890067328913942,"Rotoehu"
2012-07-19,6.857,0.0316,99276.1,114.547,1.20620612251804,"Rotoehu"
2012-07-20,9.0527,0.4932,98891.8,82.0046,2.69333763200977,"Rotoehu"
2012-07-21,10.1348,7.7228,98244.8,26.3024,3.07129570865457,"Rotoehu"
2012-07-22,10.8667,95.2808,97665.8,8.9347,3.96906237920242,"Rotoehu"
2012-07-23,12.0762,64.1489,97092.9,42.725,2.42529333483602,"Rotoehu"
2012-07-24,10.0089,3.0877,97117.7,46.0544,2.3756930862382,"Rotoehu"
2012-07-25,8.2395,0.6292,97983.8,112.087,3.42597845293866,"Rotoehu"
2012-07-26,5.4607,0.0073,98427.1,117.844,1.81750159559765,"Rotoehu"
2012-07-27,5.867,0.0243,98550.8,114.242,1.97436022295831,"Rotoehu"
2012-07-28,8.3367,5.4806,97632.7,69.8483,5.18410389267036,"Rotoehu"
2012-07-29,9.7173,52.7456,95999.6,37.631,5.67958719010458,"Rotoehu"
2012-07-30,8.5315,19.9521,96386.7,134.824,2.17507876868862,"Rotoehu"
2012-07-31,8.1558,1.3279,97188.5,101.332,1.91023522111807,"Rotoehu"
2012-08-01,8.9781,3.406,97714.2,79.5016,2.93060605677392,"Rotoehu"
2012-08-02,9.3347,8.3332,97752.9,94.5866,2.43971047667546,"Rotoehu"
2012-08-03,9.1316,7.5709,97624.5,75.2853,2.46069869142892,"Rotoehu"
2012-08-04,8.2993,3.4664,97172.8,107.885,0.93157910023787,"Rotoehu"
2012-08-05,8.316,0.2636,97061.7,122.856,1.90840006549989,"Rotoehu"
2012-08-06,8.7485,4.4747,97208.4,115.981,1.35025590537498,"Rotoehu"
2012-08-07,8.3993,10.0719,96563.7,107.253,1.62266901739079,"Rotoehu"
2012-08-08,6.683,2.3307,96362,127.368,1.8830324957366,"Rotoehu"
2012-08-09,7.8992,0.2109,97290.3,147.399,0.97842525008301,"Rotoehu"
2012-08-10,9.0838,1.6322,97834.2,108.743,2.4872986571781,"Rotoehu"
2012-08-11,11.0473,41.0805,96731.8,89.0351,2.70251989446886,"Rotoehu"
2012-08-12,9.172,18.1184,96386.3,97.6814,1.75219912395823,"Rotoehu"
2012-08-13,8.1623,2.1506,97251.8,90.3059,0.784747022931594,"Rotoehu"
2012-08-14,8.3378,14.1819,97458.3,96.9524,1.4972821544385,"Rotoehu"
2012-08-15,8.3162,15.2528,97256.1,125.573,2.26483239556485,"Rotoehu"
2012-08-16,8.7299,1.7376,97669.6,127.298,2.78571808516224,"Rotoehu"
2012-08-17,8.5653,3.3258,98111.6,123.615,1.3644016417463,"Rotoehu"
2012-08-18,8.2162,9.1328,98152.4,109.754,0.455559798489726,"Rotoehu"
2012-08-19,9.9546,23.8617,97025.9,100.586,2.0846242635065,"Rotoehu"
2012-08-20,9.643,5.729,97015.6,144.989,2.62208078632219,"Rotoehu"
2012-08-21,8.737,0.212,97979.8,132.586,2.51308604110564,"Rotoehu"
2012-08-22,7.19,3.149,98665.9,154.502,0.906094917765242,"Rotoehu"
2012-08-23,7.2586,3.7783,98938.1,148.874,0.3734003347615,"Rotoehu"
2012-08-24,8.6211,1.296,98927.3,114.479,1.05257186928019,"Rotoehu"
2012-08-25,9.4146,0.4163,98670.8,136.814,1.85432975762134,"Rotoehu"
2012-08-26,9.0556,5.8663,98119.2,60.8533,2.56359807497197,"Rotoehu"
2012-08-27,7.5996,2.4691,98096.4,169.909,2.43436675338783,"Rotoehu"
2012-08-28,6.7293,0.0681,98337,186.704,1.17774413604993,"Rotoehu"
2012-08-29,8.2476,0.0549,98041.1,121.741,3.77710647453841,"Rotoehu"
2012-08-30,8.9718,0.0406,98277.9,172.155,2.86104720688073,"Rotoehu"
2012-08-31,6.3788,0.0011,98825.8,176.622,0.650870447938758,"Rotoehu"
2012-09-01,9.132,0.4673,98572.3,86.0547,2.92816694366971,"Rotoehu"
2012-09-02,10.6276,27.0729,96780.1,31.3192,3.64587488128707,"Rotoehu"
2012-09-03,8.8475,14.8353,96344.6,135.919,5.6443894869153,"Rotoehu"
2012-09-04,9.8027,1.4736,97289.8,172.338,5.65670610161072,"Rotoehu"
2012-09-05,10.817,0.0589,98076.4,119.076,3.50040950747195,"Rotoehu"
2012-09-06,11.2655,0.482,97921.2,91.9234,3.40996265375444,"Rotoehu"
2012-09-07,11.39,6.0213,96943.3,131.187,4.48361329398511,"Rotoehu"
2012-09-08,10.0361,13.2476,96550,156.472,4.33772370258872,"Rotoehu"
2012-09-09,9.3709,6.4702,97007.1,174.804,5.44069656753618,"Rotoehu"
2012-09-10,8.7825,1.2234,97249.2,175.313,5.0586515555037,"Rotoehu"
2012-09-11,5.6019,0.7046,98019,222.85,3.656152483144,"Rotoehu"
2012-09-12,6.1204,0.2355,98384.8,220.252,2.75174036747655,"Rotoehu"
2012-09-13,7.4465,0.0957,98312.1,157.05,2.10794871379737,"Rotoehu"
