"date","avg_level_m","hydroyear","hydroyear_label","month"
1982-01-27,294.773683167534,1982,"1981-1982",1
1982-01-28,294.765180796467,1982,"1981-1982",1
1982-01-29,294.7576784254,1982,"1981-1982",1
1982-01-30,294.751676054334,1982,"1981-1982",1
1982-01-31,294.746173683267,1982,"1981-1982",1
1982-02-01,294.7401713122,1982,"1981-1982",2
1982-02-02,294.732668941134,1982,"1981-1982",2
1982-02-03,294.724166570067,1982,"1981-1982",2
1982-02-04,294.717164199001,1982,"1981-1982",2
1982-02-05,294.730161827934,1982,"1981-1982",2
1982-02-06,294.740659456867,1982,"1981-1982",2
1982-02-07,294.7321570858,1982,"1981-1982",2
1982-02-08,294.726154714734,1982,"1981-1982",2
1982-02-09,294.721652343667,1982,"1981-1982",2
1982-02-10,294.716149972601,1982,"1981-1982",2
1982-02-11,294.706647601534,1982,"1981-1982",2
1982-02-12,294.697645230467,1982,"1981-1982",2
1982-02-13,294.690142859401,1982,"1981-1982",2
1982-02-14,294.683140488334,1982,"1981-1982",2
1982-02-15,294.675638117267,1982,"1981-1982",2
1982-02-16,294.667635746201,1982,"1981-1982",2
1982-02-17,294.661633375134,1982,"1981-1982",2
1982-02-18,294.655131004067,1982,"1981-1982",2
1982-02-19,294.647128633001,1982,"1981-1982",2
1982-02-20,294.672334595267,1982,"1981-1982",2
1982-02-21,294.684200813944,1982,"1981-1982",2
1982-02-22,294.674622721724,1982,"1981-1982",2
1982-02-23,294.692582690401,1982,"1981-1982",2
1982-02-24,294.820470944334,1982,"1981-1982",2
1982-02-25,294.895567531601,1982,"1981-1982",2
1982-02-26,294.895962035534,1982,"1981-1982",2
1982-02-27,294.893144954101,1982,"1981-1982",2
1982-02-28,294.889180464132,1982,"1981-1982",2
1982-03-01,294.886288389051,1982,"1981-1982",3
1982-03-02,294.914734165851,1982,"1981-1982",3
1982-03-03,294.929802084962,1982,"1981-1982",3
1982-03-04,294.926526380563,1982,"1981-1982",3
1982-03-05,294.918404961877,1982,"1981-1982",3
1982-03-06,294.912850642758,1982,"1981-1982",3
1982-03-07,294.921977827384,1982,"1981-1982",3
1982-03-08,294.920214450993,1982,"1981-1982",3
1982-03-09,294.918472317437,1982,"1981-1982",3
1982-03-10,294.914174491825,1982,"1981-1982",3
1982-03-11,294.913135801685,1982,"1981-1982",3
1982-03-12,294.910667075895,1982,"1981-1982",3
1982-03-13,294.904311763652,1982,"1981-1982",3
1982-03-14,294.891802039644,1982,"1981-1982",3
1982-03-15,294.884493602401,1982,"1981-1982",3
1982-03-16,294.870324564667,1982,"1981-1982",3
1982-03-17,294.861566985267,1982,"1981-1982",3
1982-03-18,294.855064614201,1982,"1981-1982",3
1982-03-19,294.850062243134,1982,"1981-1982",3
1982-03-20,294.846559872067,1982,"1981-1982",3
1982-03-21,294.845557501001,1982,"1981-1982",3
1982-03-22,294.845555129934,1982,"1981-1982",3
1982-03-23,294.841552758867,1982,"1981-1982",3
1982-03-24,294.858191319173,1982,"1981-1982",3
1982-03-25,294.882776877028,1982,"1981-1982",3
1982-03-26,294.877303917726,1982,"1981-1982",3
1982-03-27,294.871955039307,1982,"1981-1982",3
1982-03-28,294.867011491769,1982,"1981-1982",3
1982-03-29,294.862067944232,1982,"1981-1982",3
1982-03-30,294.857124396695,1982,"1981-1982",3
1982-03-31,294.8634380731,1982,"1981-1982",3
1982-04-01,294.887768731297,1982,"1981-1982",4
1982-04-02,294.885066642186,1982,"1981-1982",4
1982-04-03,294.879650737284,1982,"1981-1982",4
1982-04-04,294.878765076744,1982,"1981-1982",4
1982-04-05,294.884901935001,1982,"1981-1982",4
1982-04-06,294.878519563934,1982,"1981-1982",4
1982-04-07,294.871517192867,1982,"1981-1982",4
1982-04-08,294.867014821801,1982,"1981-1982",4
1982-04-09,294.865512450734,1982,"1981-1982",4
1982-04-10,294.863010079667,1982,"1981-1982",4
1982-04-11,294.857507708601,1982,"1981-1982",4
1982-04-12,294.851005337534,1982,"1981-1982",4
1982-04-13,294.846502966467,1982,"1981-1982",4
1982-04-14,294.842500595401,1982,"1981-1982",4
1982-04-15,294.835498224334,1982,"1981-1982",4
1982-04-16,294.827495853267,1982,"1981-1982",4
1982-04-17,294.821993482201,1982,"1981-1982",4
1982-04-18,294.817991111134,1982,"1981-1982",4
1982-04-19,294.813988740067,1982,"1981-1982",4
1982-04-20,294.807986369001,1982,"1981-1982",4
1982-04-21,294.799983997934,1982,"1981-1982",4
1982-04-22,294.793481626867,1982,"1981-1982",4
1982-04-23,294.786979255801,1982,"1981-1982",4
1982-04-24,294.778976884734,1982,"1981-1982",4
1982-04-25,294.773474513667,1982,"1981-1982",4
1982-04-26,294.769472142601,1982,"1981-1982",4
1982-04-27,294.763969771534,1982,"1981-1982",4
1982-04-28,294.759467400467,1982,"1981-1982",4
1982-04-29,294.76066641829,1982,"1981-1982",4
1982-04-30,294.817157102779,1982,"1981-1982",4
1982-05-01,294.817960287267,1982,"1981-1982",5
1982-05-02,294.811957916201,1982,"1981-1982",5
1982-05-03,294.804455545134,1982,"1981-1982",5
1982-05-04,294.799453174067,1982,"1981-1982",5
1982-05-05,294.794450803001,1982,"1981-1982",5
1982-05-06,294.788448431934,1982,"1981-1982",5
1982-05-07,294.783946060867,1982,"1981-1982",5
1982-05-08,294.796106529937,1982,"1981-1982",5
1982-05-09,294.822553563632,1982,"1981-1982",5
1982-05-10,294.8181430293,1982,"1981-1982",5
1982-05-11,294.815686576601,1982,"1981-1982",5
1982-05-12,294.820934205534,1982,"1981-1982",5
1982-05-13,294.821431834467,1982,"1981-1982",5
1982-05-14,294.824429463401,1982,"1981-1982",5
1982-05-15,294.827427092334,1982,"1981-1982",5
1982-05-16,294.821424721267,1982,"1981-1982",5
1982-05-17,294.818422350201,1982,"1981-1982",5
1982-05-18,294.813419979134,1982,"1981-1982",5
1982-05-19,294.806417608067,1982,"1981-1982",5
1982-05-20,294.802915237001,1982,"1981-1982",5
1982-05-21,294.801412865934,1982,"1981-1982",5
1982-05-22,294.811410494867,1982,"1981-1982",5
1982-05-23,294.812908123801,1982,"1981-1982",5
1982-05-24,294.815405752734,1982,"1981-1982",5
1982-05-25,294.814903381668,1982,"1981-1982",5
1982-05-26,294.810901010601,1982,"1981-1982",5
1982-05-27,294.804898639534,1982,"1981-1982",5
1982-05-28,294.798896268467,1982,"1981-1982",5
1982-05-29,294.794393897401,1982,"1981-1982",5
1982-05-30,294.789891526334,1982,"1981-1982",5
1982-05-31,294.785389155268,1982,"1981-1982",5
1982-06-01,294.781386784201,1982,"1981-1982",6
1982-06-02,294.778884413134,1982,"1981-1982",6
1982-06-03,294.781645434925,1982,"1981-1982",6
1982-06-04,294.820791873382,1982,"1981-1982",6
1982-06-05,294.882326704696,1982,"1981-1982",6
1982-06-06,294.879874928868,1982,"1981-1982",6
1982-06-07,294.872872557801,1982,"1981-1982",6
1982-06-08,294.867870186734,1982,"1981-1982",6
1982-06-09,294.863367815667,1982,"1981-1982",6
1982-06-10,294.859365444601,1982,"1981-1982",6
1982-06-11,294.854863073534,1982,"1981-1982",6
1982-06-12,294.850860702468,1982,"1981-1982",6
1982-06-13,294.845858331401,1982,"1981-1982",6
1982-06-14,294.840855960334,1982,"1981-1982",6
1982-06-15,294.836353589268,1982,"1981-1982",6
1982-06-16,294.830851218201,1982,"1981-1982",6
1982-06-17,294.823348847134,1982,"1981-1982",6
1982-06-18,294.814846476068,1982,"1981-1982",6
1982-06-19,294.810344105001,1982,"1981-1982",6
1982-06-20,294.807841733934,1982,"1981-1982",6
1982-06-21,294.807714362868,1982,"1981-1982",6
1982-06-22,294.859841377766,1982,"1981-1982",6
1982-06-23,294.904508806198,1982,"1981-1982",6
1982-06-24,294.915403678239,1982,"1981-1982",6
1982-06-25,294.913829878601,1982,"1981-1982",6
1982-06-26,294.910327507534,1982,"1981-1982",6
1982-06-27,294.907825136468,1982,"1981-1982",6
1982-06-28,294.903822765401,1982,"1981-1982",6
1982-06-29,294.900320394334,1982,"1981-1982",6
1982-06-30,294.901318023268,1982,"1981-1982",6
1982-07-01,294.900815652201,1983,"1982-1983",7
1982-07-02,294.896313281134,1983,"1982-1983",7
1982-07-03,294.891310910068,1983,"1982-1983",7
1982-07-04,294.887308539001,1983,"1982-1983",7
1982-07-05,294.883306167934,1983,"1982-1983",7
1982-07-06,294.879303796868,1983,"1982-1983",7
1982-07-07,294.874301425801,1983,"1982-1983",7
1982-07-08,294.869299054734,1983,"1982-1983",7
1982-07-09,294.864296683668,1983,"1982-1983",7
1982-07-10,294.859294312601,1983,"1982-1983",7
1982-07-11,294.854791941534,1983,"1982-1983",7
1982-07-12,294.850289570468,1983,"1982-1983",7
1982-07-13,294.848787199401,1983,"1982-1983",7
1982-07-14,294.849799771615,1983,"1982-1983",7
1982-07-15,294.850400258315,1983,"1982-1983",7
1982-07-16,294.848022854168,1983,"1982-1983",7
1982-07-17,294.839965649809,1983,"1982-1983",7
1982-07-18,294.83571536932,1983,"1982-1983",7
1982-07-19,294.834106306334,1983,"1982-1983",7
1982-07-20,294.838004262065,1983,"1982-1983",7
1982-07-21,294.85024100646,1983,"1982-1983",7
1982-07-22,294.845969348173,1983,"1982-1983",7
1982-07-23,294.841362325944,1983,"1982-1983",7
1982-07-24,294.836755303714,1983,"1982-1983",7
1982-07-25,294.832148281485,1983,"1982-1983",7
1982-07-26,294.827541259255,1983,"1982-1983",7
1982-07-27,294.822934237026,1983,"1982-1983",7
1982-07-28,294.822179388422,1983,"1982-1983",7
1982-07-29,294.879567957763,1983,"1982-1983",7
1982-07-30,294.90456045059,1983,"1982-1983",7
1982-07-31,294.902524181218,1983,"1982-1983",7
1982-08-01,294.903190157609,1983,"1982-1983",8
1982-08-02,294.904570784357,1983,"1982-1983",8
1982-08-03,294.905001557944,1983,"1982-1983",8
1982-08-04,294.90001232123,1983,"1982-1983",8
1982-08-05,294.891456802799,1983,"1982-1983",8
1982-08-06,294.887131042738,1983,"1982-1983",8
1982-08-07,294.886389340057,1983,"1982-1983",8
1982-08-08,294.884308228833,1983,"1982-1983",8
1982-08-09,294.882227117609,1983,"1982-1983",8
1982-08-10,294.880146006385,1983,"1982-1983",8
1982-08-11,294.87957053224,1983,"1982-1983",8
1982-08-12,294.881079703765,1983,"1982-1983",8
1982-08-13,294.882905124505,1983,"1982-1983",8
1982-08-14,294.882226247014,1983,"1982-1983",8
1982-08-15,294.876795568374,1983,"1982-1983",8
1982-08-16,294.870423720055,1983,"1982-1983",8
1982-08-17,294.868204212068,1983,"1982-1983",8
1982-08-18,294.862701841001,1983,"1982-1983",8
1982-08-19,294.856699469934,1983,"1982-1983",8
1982-08-20,294.850697098868,1983,"1982-1983",8
1982-08-21,294.846194727801,1983,"1982-1983",8
1982-08-22,294.842692356734,1983,"1982-1983",8
1982-08-23,294.836189985668,1983,"1982-1983",8
1982-08-24,294.830187614601,1983,"1982-1983",8
1982-08-25,294.827685243534,1983,"1982-1983",8
1982-08-26,294.824182872468,1983,"1982-1983",8
1982-08-27,294.820180501401,1983,"1982-1983",8
1982-08-28,294.816678130334,1983,"1982-1983",8
1982-08-29,294.812175759268,1983,"1982-1983",8
1982-08-30,294.806673388201,1983,"1982-1983",8
1982-08-31,294.801671017134,1983,"1982-1983",8
1982-09-01,294.798668646068,1983,"1982-1983",9
1982-09-02,294.794166275001,1983,"1982-1983",9
1982-09-03,294.788663903934,1983,"1982-1983",9
1982-09-04,294.784161532868,1983,"1982-1983",9
1982-09-05,294.802453143283,1983,"1982-1983",9
1982-09-06,294.809292868777,1983,"1982-1983",9
1982-09-07,294.804154419668,1983,"1982-1983",9
1982-09-08,294.810633753783,1983,"1982-1983",9
1982-09-09,294.821353604318,1983,"1982-1983",9
1982-09-10,294.815753689447,1983,"1982-1983",9
1982-09-11,294.831483242289,1983,"1982-1983",9
1982-09-12,294.852591716877,1983,"1982-1983",9
1982-09-13,294.8485215492,1983,"1982-1983",9
1982-09-14,294.843003038693,1983,"1982-1983",9
1982-09-15,294.834411313203,1983,"1982-1983",9
1982-09-16,294.825580278344,1983,"1982-1983",9
1982-09-17,294.817630709001,1983,"1982-1983",9
1982-09-18,294.812628337934,1983,"1982-1983",9
1982-09-19,294.807125966868,1983,"1982-1983",9
1982-09-20,294.802123595801,1983,"1982-1983",9
1982-09-21,294.797121224734,1983,"1982-1983",9
1982-09-22,294.791118853668,1983,"1982-1983",9
1982-09-23,294.785116482601,1983,"1982-1983",9
1982-09-24,294.780614111535,1983,"1982-1983",9
1982-09-25,294.792715907134,1983,"1982-1983",9
1982-09-26,294.825109369401,1983,"1982-1983",9
1982-09-27,294.822106998335,1983,"1982-1983",9
1982-09-28,294.819604627268,1983,"1982-1983",9
1982-09-29,294.816102256201,1983,"1982-1983",9
1982-09-30,294.811099885135,1983,"1982-1983",9
1982-10-01,294.805097514068,1983,"1982-1983",10
1982-10-02,294.798595143001,1983,"1982-1983",10
1982-10-03,294.791592771935,1983,"1982-1983",10
1982-10-04,294.785090400868,1983,"1982-1983",10
1982-10-05,294.784595842301,1983,"1982-1983",10
1982-10-06,294.784765346235,1983,"1982-1983",10
1982-10-07,294.786583287668,1983,"1982-1983",10
1982-10-08,294.780080916601,1983,"1982-1983",10
1982-10-09,294.772578545535,1983,"1982-1983",10
1982-10-10,294.766076174468,1983,"1982-1983",10
1982-10-11,294.759573803401,1983,"1982-1983",10
1982-10-12,294.751071432335,1983,"1982-1983",10
1982-10-13,294.743569061268,1983,"1982-1983",10
1982-10-14,294.738566690201,1983,"1982-1983",10
1982-10-15,294.735064319135,1983,"1982-1983",10
1982-10-16,294.730061948068,1983,"1982-1983",10
1982-10-17,294.722059577001,1983,"1982-1983",10
1982-10-18,294.718444516541,1983,"1982-1983",10
1982-10-19,294.734063357595,1983,"1982-1983",10
1982-10-20,294.728552463801,1983,"1982-1983",10
1982-10-21,294.723550092735,1983,"1982-1983",10
1982-10-22,294.724026888335,1983,"1982-1983",10
1982-10-23,294.720045350601,1983,"1982-1983",10
1982-10-24,294.716542979535,1983,"1982-1983",10
1982-10-25,294.712040608468,1983,"1982-1983",10
1982-10-26,294.713746570735,1983,"1982-1983",10
1982-10-27,294.716035866335,1983,"1982-1983",10
1982-10-28,294.709533495268,1983,"1982-1983",10
1982-10-29,294.702531124201,1983,"1982-1983",10
1982-10-30,294.696028753135,1983,"1982-1983",10
1982-10-31,294.690526382068,1983,"1982-1983",10
1982-11-01,294.684524011001,1983,"1982-1983",11
1982-11-02,294.679021639935,1983,"1982-1983",11
1982-11-03,294.674019268868,1983,"1982-1983",11
1982-11-04,294.669516897801,1983,"1982-1983",11
1982-11-05,294.663514526735,1983,"1982-1983",11
1982-11-06,294.655512155668,1983,"1982-1983",11
1982-11-07,294.647009784601,1983,"1982-1983",11
1982-11-08,294.641007413535,1983,"1982-1983",11
1982-11-09,294.635005042468,1983,"1982-1983",11
1982-11-10,294.626502671401,1983,"1982-1983",11
1982-11-11,294.620937800335,1983,"1982-1983",11
1982-11-12,294.638164595935,1983,"1982-1983",11
1982-11-13,294.634995558201,1983,"1982-1983",11
1982-11-14,294.625493187135,1983,"1982-1983",11
1982-11-15,294.616490816068,1983,"1982-1983",11
1982-11-16,294.606488445001,1983,"1982-1983",11
1982-11-17,294.595486073935,1983,"1982-1983",11
1982-11-18,294.585483702868,1983,"1982-1983",11
1982-11-19,294.575981331801,1983,"1982-1983",11
1982-11-20,294.566978960735,1983,"1982-1983",11
1982-11-21,294.557476589668,1983,"1982-1983",11
1982-11-22,294.546974218601,1983,"1982-1983",11
1982-11-23,294.536971847535,1983,"1982-1983",11
1982-11-24,294.527969476468,1983,"1982-1983",11
1982-11-25,294.519467105401,1983,"1982-1983",11
1982-11-26,294.512964734335,1983,"1982-1983",11
1982-11-27,294.508462363268,1983,"1982-1983",11
1982-11-28,294.503459992201,1983,"1982-1983",11
1982-11-29,294.507499287801,1983,"1982-1983",11
1982-11-30,294.504955250068,1983,"1982-1983",11
1982-12-01,294.498952879001,1983,"1982-1983",12
1982-12-02,294.490950507935,1983,"1982-1983",12
1982-12-03,294.484448136868,1983,"1982-1983",12
1982-12-04,294.480445765801,1983,"1982-1983",12
1982-12-05,294.475443394735,1983,"1982-1983",12
1982-12-06,294.477191023668,1983,"1982-1983",12
1982-12-07,294.470438652601,1983,"1982-1983",12
1982-12-08,294.464436281535,1983,"1982-1983",12
1982-12-09,294.458433910468,1983,"1982-1983",12
1982-12-10,294.453931539401,1983,"1982-1983",12
1982-12-11,294.448723811192,1983,"1982-1983",12
1982-12-12,294.452569654411,1983,"1982-1983",12
1982-12-13,294.446424426201,1983,"1982-1983",12
1982-12-14,294.440422055135,1983,"1982-1983",12
1982-12-15,294.434537211242,1983,"1982-1983",12
1982-12-16,294.427910066625,1983,"1982-1983",12
1982-12-17,294.421326536138,1983,"1982-1983",12
1982-12-18,294.413679237535,1983,"1982-1983",12
1982-12-19,294.404210199801,1983,"1982-1983",12
1982-12-20,294.399432828735,1983,"1982-1983",12
1982-12-21,294.403333582668,1983,"1982-1983",12
1982-12-22,294.408699961601,1983,"1982-1983",12
1982-12-23,294.395900715535,1983,"1982-1983",12
1982-12-24,294.386398344468,1983,"1982-1983",12
1982-12-25,294.379895973401,1983,"1982-1983",12
1982-12-26,294.373893602335,1983,"1982-1983",12
1982-12-27,294.364891231268,1983,"1982-1983",12
1982-12-28,294.353888860201,1983,"1982-1983",12
1982-12-29,294.344386489135,1983,"1982-1983",12
1982-12-30,294.335384118068,1983,"1982-1983",12
1982-12-31,294.326881747001,1983,"1982-1983",12
1983-01-01,294.320939300605,1983,"1982-1983",1
1983-01-02,294.313312980041,1983,"1982-1983",1
1983-01-03,294.304459490953,1983,"1982-1983",1
1983-01-04,294.296890251806,1983,"1982-1983",1
1983-01-05,294.291292498648,1983,"1982-1983",1
1983-01-06,294.284848922797,1983,"1982-1983",1
1983-01-07,294.27796885825,1983,"1982-1983",1
1983-01-08,294.268858887366,1983,"1982-1983",1
1983-01-09,294.260504777422,1983,"1982-1983",1
1983-01-10,294.254017640855,1983,"1982-1983",1
1983-01-11,294.247802451207,1983,"1982-1983",1
1983-01-12,294.241047368276,1983,"1982-1983",1
1983-01-13,294.24268776524,1983,"1982-1983",1
1983-01-14,294.248440447337,1983,"1982-1983",1
1983-01-15,294.245054885183,1983,"1982-1983",1
1983-01-16,294.240560065806,1983,"1982-1983",1
1983-01-17,294.234294593294,1983,"1982-1983",1
1983-01-18,294.227426451314,1983,"1982-1983",1
1983-01-19,294.220118277804,1983,"1982-1983",1
1983-01-20,294.211567626044,1983,"1982-1983",1
1983-01-21,294.204632615951,1983,"1982-1983",1
1983-01-22,294.198125063592,1983,"1982-1983",1
1983-01-23,294.190775994656,1983,"1982-1983",1
1983-01-24,294.181807545911,1983,"1982-1983",1
1983-01-25,294.173517905642,1983,"1982-1983",1
1983-01-26,294.166017070779,1983,"1982-1983",1
1983-01-27,294.157400052734,1983,"1982-1983",1
1983-01-28,294.147491945423,1983,"1982-1983",1
1983-01-29,294.139172924584,1983,"1982-1983",1
1983-01-30,294.13211667651,1983,"1982-1983",1
1983-01-31,294.123763283655,1983,"1982-1983",1
1983-02-01,294.116157385855,1983,"1982-1983",2
1983-02-02,294.107643831756,1983,"1982-1983",2
1983-02-03,294.098611270712,1983,"1982-1983",2
1983-02-04,294.091680228443,1983,"1982-1983",2
1983-02-05,294.084289940144,1983,"1982-1983",2
1983-02-06,294.076586130251,1983,"1982-1983",2
1983-02-07,294.069719662991,1983,"1982-1983",2
1983-02-08,294.063419616616,1983,"1982-1983",2
1983-02-09,294.056415289311,1983,"1982-1983",2
1983-02-10,294.046483829565,1983,"1982-1983",2
1983-02-11,294.037737016823,1983,"1982-1983",2
1983-02-12,294.029333977977,1983,"1982-1983",2
1983-02-13,294.024350132418,1983,"1982-1983",2
1983-02-14,294.032979014965,1983,"1982-1983",2
1983-02-15,294.031560541089,1983,"1982-1983",2
1983-02-16,294.025704433379,1983,"1982-1983",2
1983-02-17,294.018618482824,1983,"1982-1983",2
1983-02-18,294.012377652933,1983,"1982-1983",2
1983-02-19,294.005722480545,1983,"1982-1983",2
1983-02-20,293.999839158727,1983,"1982-1983",2
1983-02-21,293.993639849355,1983,"1982-1983",2
1983-02-22,293.986717800138,1983,"1982-1983",2
1983-02-23,293.980355800885,1983,"1982-1983",2
1983-02-24,293.973708586533,1983,"1982-1983",2
1983-02-25,293.96624404,1983,"1982-1983",2
1983-02-26,293.958888473624,1983,"1982-1983",2
1983-02-27,293.951570051202,1983,"1982-1983",2
1983-02-28,293.944379661938,1983,"1982-1983",2
1983-03-01,293.937579830228,1983,"1982-1983",3
1983-03-02,293.930687368684,1983,"1982-1983",3
1983-03-03,293.924207065541,1983,"1982-1983",3
1983-03-04,293.916198943011,1983,"1982-1983",3
1983-03-05,293.909146472576,1983,"1982-1983",3
1983-03-06,293.902659595559,1983,"1982-1983",3
1983-03-07,293.894820891983,1983,"1982-1983",3
1983-03-08,293.887280698057,1983,"1982-1983",3
1983-03-09,293.881029951602,1983,"1982-1983",3
1983-03-10,293.874684155365,1983,"1982-1983",3
1983-03-11,293.869548462168,1983,"1982-1983",3
1983-03-12,293.86408949406,1983,"1982-1983",3
1983-03-13,293.858463101765,1983,"1982-1983",3
1983-03-14,293.86546072638,1983,"1982-1983",3
1983-03-15,293.862894196832,1983,"1982-1983",3
1983-03-16,293.857364634786,1983,"1982-1983",3
1983-03-17,293.85020877877,1983,"1982-1983",3
1983-03-18,NA,1983,"1982-1983",3
1983-03-19,NA,1983,"1982-1983",3
1983-03-20,NA,1983,"1982-1983",3
1983-03-21,NA,1983,"1982-1983",3
1983-03-22,NA,1983,"1982-1983",3
1983-03-23,NA,1983,"1982-1983",3
1983-03-24,NA,1983,"1982-1983",3
1983-03-25,NA,1983,"1982-1983",3
1983-03-26,NA,1983,"1982-1983",3
1983-03-27,NA,1983,"1982-1983",3
1983-03-28,NA,1983,"1982-1983",3
1983-03-29,NA,1983,"1982-1983",3
1983-03-30,NA,1983,"1982-1983",3
1983-03-31,NA,1983,"1982-1983",3
1983-04-01,NA,1983,"1982-1983",4
1983-04-02,NA,1983,"1982-1983",4
1983-04-03,NA,1983,"1982-1983",4
1983-04-04,NA,1983,"1982-1983",4
1983-04-05,NA,1983,"1982-1983",4
1983-04-06,NA,1983,"1982-1983",4
1983-04-07,NA,1983,"1982-1983",4
1983-04-08,NA,1983,"1982-1983",4
1983-04-09,NA,1983,"1982-1983",4
1983-04-10,NA,1983,"1982-1983",4
1983-04-11,NA,1983,"1982-1983",4
1983-04-12,NA,1983,"1982-1983",4
1983-04-13,NA,1983,"1982-1983",4
1983-04-14,NA,1983,"1982-1983",4
1983-04-15,NA,1983,"1982-1983",4
1983-04-16,NA,1983,"1982-1983",4
1983-04-17,NA,1983,"1982-1983",4
1983-04-18,NA,1983,"1982-1983",4
1983-04-19,NA,1983,"1982-1983",4
1983-04-20,NA,1983,"1982-1983",4
1983-04-21,NA,1983,"1982-1983",4
1983-04-22,NA,1983,"1982-1983",4
1983-04-23,NA,1983,"1982-1983",4
1983-04-24,NA,1983,"1982-1983",4
1983-04-25,NA,1983,"1982-1983",4
1983-04-26,NA,1983,"1982-1983",4
1983-04-27,NA,1983,"1982-1983",4
1983-04-28,NA,1983,"1982-1983",4
1983-04-29,NA,1983,"1982-1983",4
1983-04-30,NA,1983,"1982-1983",4
1983-05-01,NA,1983,"1982-1983",5
1983-05-02,NA,1983,"1982-1983",5
1983-05-03,NA,1983,"1982-1983",5
1983-05-04,NA,1983,"1982-1983",5
1983-05-05,NA,1983,"1982-1983",5
1983-05-06,NA,1983,"1982-1983",5
1983-05-07,NA,1983,"1982-1983",5
1983-05-08,NA,1983,"1982-1983",5
1983-05-09,NA,1983,"1982-1983",5
1983-05-10,NA,1983,"1982-1983",5
1983-05-11,NA,1983,"1982-1983",5
1983-05-12,NA,1983,"1982-1983",5
1983-05-13,293.863516135386,1983,"1982-1983",5
1983-05-14,293.858730097282,1983,"1982-1983",5
1983-05-15,293.851729172604,1983,"1982-1983",5
1983-05-16,293.845334656598,1983,"1982-1983",5
1983-05-17,293.847749503461,1983,"1982-1983",5
1983-05-18,293.847889139563,1983,"1982-1983",5
1983-05-19,293.849096012586,1983,"1982-1983",5
1983-05-20,293.845178020723,1983,"1982-1983",5
1983-05-21,293.835345491606,1983,"1982-1983",5
1983-05-22,293.828064887194,1983,"1982-1983",5
1983-05-23,293.819817552251,1983,"1982-1983",5
1983-05-24,293.812823813955,1983,"1982-1983",5
1983-05-25,293.807076492153,1983,"1982-1983",5
1983-05-26,293.803237776845,1983,"1982-1983",5
1983-05-27,293.798530856169,1983,"1982-1983",5
1983-05-28,293.792575026548,1983,"1982-1983",5
1983-05-29,293.786427362075,1983,"1982-1983",5
1983-05-30,293.795397198113,1983,"1982-1983",5
1983-05-31,293.802959082526,1983,"1982-1983",5
1983-06-01,293.808052644944,1983,"1982-1983",6
1983-06-02,293.823453695411,1983,"1982-1983",6
1983-06-03,293.818919438153,1983,"1982-1983",6
1983-06-04,293.813588855197,1983,"1982-1983",6
1983-06-05,293.807688686669,1983,"1982-1983",6
1983-06-06,293.801806464118,1983,"1982-1983",6
1983-06-07,293.795401045711,1983,"1982-1983",6
1983-06-08,293.790558913028,1983,"1982-1983",6
1983-06-09,293.801776985389,1983,"1982-1983",6
1983-06-10,293.868132810841,1983,"1982-1983",6
1983-06-11,293.92978667391,1983,"1982-1983",6
1983-06-12,293.940476585436,1983,"1982-1983",6
1983-06-13,293.941579340922,1983,"1982-1983",6
1983-06-14,293.938981620872,1983,"1982-1983",6
1983-06-15,293.937473478485,1983,"1982-1983",6
1983-06-16,293.931193470305,1983,"1982-1983",6
1983-06-17,293.926806700973,1983,"1982-1983",6
1983-06-18,293.920132393474,1983,"1982-1983",6
1983-06-19,293.914085418631,1983,"1982-1983",6
1983-06-20,293.909685018339,1983,"1982-1983",6
1983-06-21,293.90447019749,1983,"1982-1983",6
1983-06-22,293.899646110526,1983,"1982-1983",6
1983-06-23,293.895586598747,1983,"1982-1983",6
1983-06-24,293.891247567742,1983,"1982-1983",6
1983-06-25,293.886128408022,1983,"1982-1983",6
1983-06-26,293.887190603285,1983,"1982-1983",6
1983-06-27,293.95254942212,1983,"1982-1983",6
1983-06-28,293.955606424178,1983,"1982-1983",6
1983-06-29,293.962629332887,1983,"1982-1983",6
1983-06-30,293.961658988451,1983,"1982-1983",6
1983-07-01,293.957895420706,1984,"1983-1984",7
1983-07-02,293.952459677075,1984,"1983-1984",7
1983-07-03,293.945568670679,1984,"1983-1984",7
1983-07-04,293.939701456202,1984,"1983-1984",7
1983-07-05,293.932339300163,1984,"1983-1984",7
1983-07-06,293.927784066821,1984,"1983-1984",7
1983-07-07,293.92299490011,1984,"1983-1984",7
1983-07-08,293.921361774567,1984,"1983-1984",7
1983-07-09,293.937818754082,1984,"1983-1984",7
1983-07-10,294.003915084707,1984,"1983-1984",7
1983-07-11,294.001854867925,1984,"1983-1984",7
1983-07-12,293.997813565932,1984,"1983-1984",7
1983-07-13,293.992166012202,1984,"1983-1984",7
1983-07-14,293.987535662302,1984,"1983-1984",7
1983-07-15,293.982811138325,1984,"1983-1984",7
1983-07-16,293.978833658762,1984,"1983-1984",7
1983-07-17,293.973519307388,1984,"1983-1984",7
1983-07-18,293.968710960107,1984,"1983-1984",7
1983-07-19,293.96314128438,1984,"1983-1984",7
1983-07-20,293.957431825637,1984,"1983-1984",7
1983-07-21,293.953577978151,1984,"1983-1984",7
1983-07-22,293.949530833257,1984,"1983-1984",7
1983-07-23,293.944376728089,1984,"1983-1984",7
1983-07-24,293.938175605778,1984,"1983-1984",7
1983-07-25,293.931233314575,1984,"1983-1984",7
1983-07-26,293.92631508575,1984,"1983-1984",7
